,pt_code,text,text_de
1394,10042772,faint,schwach
1395,10016256,can lift an arm or leg to save ur life,"einen Arm oder ein Bein heben kann, um ein Leben zu retten"
1396,10016322,zombie,Zombie
1397,10042458,suicidal,selbstmörderisch
1398,10048010,withdrawal,Rückzug
1399,10019211,headache,Kopfschmerzen
1400,10048010,withdrawal,Rückzug
1401,10000125,crazy-ass dreams,verrückte Träume
1402,10033425,leg pain,Beinschmerzen
1403,10005557,increases blood sugar,erhöht den Blutzucker
1404,10041349,groggy in morning,groggy am Morgen
1405,10044565,shaky,wackelig
1406,10052143,eyes feel like saggy lips,Augen fühlen sich wie schlaffe Lippen an
1407,10022437,does n't let you sleep,lässt Sie nicht schlafen
1408,10022437,2 hours of sleep in the past 36 hours,2 Stunden Schlaf in den letzten 36 Stunden
1409,10061920,got me feeling a lil crazy,hat mich ein bisschen verrückt gemacht.
1410,10022437,insomnia,Schlaflosigkeit
1411,10000125,and\/or terrifying dreams,und\/oder erschreckende Träume
1412,10038743,restlessness,Ruhelosigkeit
1413,10048010,withdrawal,Rückzug
1414,10022437,bc no sleep,bc kein Schlaf
1415,10020937,numb,gefühllos
1416,10022437,no sleep,kein Schlaf
1417,10016330,feel waved out like 2 shots of liqor & half a blunt,sich wie 2 Schnäpse Likör & halb stumpf herausgewunken fühlen
1418,10020937,numb,gefühllos
1419,10000269,abscess,Abszess
1420,10022437,have n't slept,nicht geschlafen haben
1421,10019211,headache,Kopfschmerzen
1422,10041052,sluggish,schleppend
1423,10016256,tired,müde
1424,10020751,allergic,Allergiker
1425,10033775,brain zaps,Gehirnzappen
1426,10020751,allergic,Allergiker
1427,10028521,dilated pupils,erweiterte Pupillen
1428,10000125,dreams are crazy,Träume sind verrückt
1429,10033371,pain,Schmerz
1430,10041349,sleepy,schläfrig
1431,10016322,brain dead,hirntot
1432,10037660,fever,Fieber
1433,10012378,depressed,deprimiert
1434,10044565,shakes,schüttelt
1435,10020466,hungry,hungrig
1436,10033371,pain,Schmerz
1437,10022437,no sleep,kein Schlaf
1438,10013709,is doing nothing,tut nichts
1439,10000081,1:30 w a stomach ache,1:30 w Bauchschmerzen
1440,10048959,hands are still swollen,die Hände sind immer noch geschwollen
1441,10019211,headache,Kopfschmerzen
1442,10000125,"vivid , sequential\/recurring dreams ","lebendige, aufeinanderfolgende\/wiederkehrende Träume"
1443,10015535,high,hoch
1444,10011469,weepy,weinerlich
1445,10048010,withdrawls,zieht sich zurück
1446,10006514,grindin tha fuck outta my teeth,mir die Zähne aus dem Mund knirschen
1447,10040477,vagina equivalent of erectile dysfunction,Vagina-Äquivalent einer erektilen Dysfunktion
1448,10041349,serious brain fog,schwerer Hirnnebel
1449,10048010,withdrawal,Rückzug
1450,10047899,weight gain,Gewichtszunahme
1451,10033557,heart racing,Herzrasen
1452,10024264,lethargic,lethargisch
1453,10016322,head feel weird,Kopf fühlt sich komisch an
1454,10047700,throw up,sich übergeben
1455,10010305,wake up confused,verwirrt aufwachen
1456,10026749,manic,manisch
1457,10019063,hallucinate,halluzinieren
1458,10048010,withdrawal,Rückzug
1459,10061428,food does n't look appetizing,Essen sieht nicht appetitlich aus
1460,10048010,withdrawal,Rückzug
1461,10013781,dries my mouth out,trocknet mir den Mund aus
1462,10013573,dizzy,schwindlig
1463,10061428,not hungry so i never eat,"nicht hungrig, deshalb esse ich nie"
1464,10028813,nausea,Übelkeit
1465,10002368,angry,wütend
1466,10047899,fat,fett
1467,10043607,clots,Gerinnsel
1468,10048010,withdrawal,Rückzug
1469,10022437,ca n't sleep,kann nicht schlafen
1470,10016256,tiring,ermüdend
1471,10047899,gained 10 lbs,10 Pfund zugenommen
1472,10000125,weird ass dreams,Seltsame Eselsträume
1473,10019063,hallucinations,Halluzinationen
1474,10022437,ain't tryna sleep,ain't tryna sleep
1475,10022437,1-2 hours of sleep,1-2 Stunden Schlaf
1476,10020642,sweatin,schwitzen
1477,10033371,pain,Schmerz
1478,10039792,oily,ölig
1479,10020651,wired,verdrahtet
1480,10061428,hungry but I'm not,"hungrig, aber ich bin nicht"
1481,10048010,withdrawal,Rückzug
1482,10037087,scratching of the neck,Kratzen am Hals
1483,10020466,hungry,hungrig
1484,10037087,itchy,juckende
1485,10067484,reaction,Reaktion
1486,10041349,drowsy,schläfrig
1487,10001497,agitated,aufgewühlt
1488,10061428,supressing the fuck out my hunger,meinen verdammten Hunger unterdrücken
1489,10020751,allergic,Allergiker
1490,10021654,munchies,munchies
1491,10061428,noappetite,noappetit
1492,10024419,kills my sex drive,tötet meinen Sexualtrieb
1493,10038743,restless,unruhig
1494,10001760,hair fall out,Haarausfall
1495,10022437,instead of sleeping now i waste my time by just lying,"Anstatt jetzt zu schlafen, verschwende ich meine Zeit damit, einfach nur zu lügen"
1496,10061428,not hungry,nicht hungrig
1497,10022437,ca n't sleep,kann nicht schlafen
1498,10016256,tired,müde
1499,10047700,vomit,Erbrechen
1500,10016322,feel like death 24\/7,sich wie der Tod fühlen 24\/7
1501,10016256,tired,müde
1502,10000125,fucked up dreams,beschissene Träume
1503,10048010,had me hooked,hatte mich am Haken
1504,10027599,migraines,Migräne
1505,10008479,chest pain,Brustschmerzen
1506,10017076,fractures,Frakturen
1507,10012378,depressed,deprimiert
1508,10011469,crying,weinend
1509,10027599,migraine,Migräne
1510,10048948,bedridden,bettlägerig
1511,10044565,shaking so much,so sehr zu schütteln
1512,10003549,weak,schwach
1513,10016322,zombie,Zombie
1514,10061428,hunger and hungry are no longer in my vocabulary,Hunger und Hungrigkeit sind nicht mehr in meinem Wortschatz
1515,10033371,pain,Schmerz
1516,10020751,allergic reaction,allergische Reaktion
1517,10048010,withdrawal,Rückzug
1518,10003988,fiery pain back,feuriger Schmerz im Rücken
1519,10011469,cry,ruf
1520,10048010,withdrawels,zieht sich zurück
1521,10047899,fat,fett
1522,10022437,ca n't sleep,kann nicht schlafen
1523,10048010,withdrawals,Rückzüge
1524,10033775,left side of face tingling,Kribbeln auf der linken Seite des Gesichts
1525,10020937,body is numb,Körper ist gefühllos
1526,10024796,can't stop moving my mouth,"kann nicht aufhören, meinen Mund zu bewegen"
1527,MEDDRA PT,endocrine system weird,endokrines System seltsam
1528,10022437,no hope for catching up on sleep,"keine Hoffnung, den Schlaf nachzuholen"
1529,10020642,sweat,schwitzen
1530,10002368,angry,wütend
1531,10029412,nightmares,Alpträume
1532,10041349,sleepy,schläfrig
1533,10048010,comedown,comedown
1534,10025482,sick,krank
1535,10012378,depressed,deprimiert
1536,10047895,losing so much weight,so viel Gewicht zu verlieren
1537,10015535,high as a kite,hoch wie ein Drachen
1538,10048010,withdrawals,Rückzüge
1539,10013573,dizziness,Schwindelgefühl
1540,10019063,scary ass hallucinations,furchterregende Arsch-Halluzinationen
1541,10019211,headache,Kopfschmerzen
1542,10022437,ca n't sleep,kann nicht schlafen
1543,10000125,dream more and more strangely,träumen immer merkwürdiger
1544,10000059,other troubles esp with my stomach,"andere Probleme, insbesondere mit meinem Magen"
1545,10020765,sleep,schlafen
1546,10020765,sleep,schlafen
1547,10041349,sleepy,schläfrig
1548,10072005,thoracic spine hurting,Verletzung der Brustwirbelsäule
1549,10061428,wont be hungry,wird nicht hungrig sein
1550,10024264,lethargic,lethargisch
1551,10022437,no sleep,kein Schlaf
1552,10019211,headaches,Kopfschmerzen
1553,10048010,withdrawal,Rückzug
1554,10048010,withdrawal,Rückzug
1555,10019211,headaches,Kopfschmerzen
1556,10020765,slept all day,schlief den ganzen Tag
1557,10043458,thirsty,durstig
1558,10020765,slept for 13,schlief für 13
1559,10012378,depressed,deprimiert
1560,10013709,not working properly,nicht richtig funktioniert
1561,10022437,cant sleep,kann nicht schlafen
1562,10047700,throw up everydy,kotzen alle
1563,10019063,hallucinations,Halluzinationen
1564,10033775,tingling numbness,Kribbelnde Taubheit
1565,10048010,withdrawal,Rückzug
1566,10016338,jittery,nervös
1567,10022437,have n't slept,nicht geschlafen haben
1568,10020765,slept all day,schlief den ganzen Tag
1569,10019133,hangover,Kater
1570,10020765,like you ran a marathon in your sleep,als wären Sie im Schlaf einen Marathon gelaufen
1571,10016256,fatigued,ermüdet
1572,10016338,jittery,nervös
1573,10003402,stings,sticht
1574,10026749,manic,manisch
1575,10048010,withdrawal,Rückzug
1576,10022437,barely slept in days,tagelang kaum geschlafen
1577,10047700,vomiting,Erbrechen
1578,10020751,allergic reaction,allergische Reaktion
1579,10047895,lose weight,Gewicht verlieren
1580,10019211,headachey,Kopfschmerzen
1581,10047700,threw up,gekotzt
1582,10000125,creepy dreams all night,gruselige Träume die ganze Nacht
1583,10022437,let me sleep,lassen Sie mich schlafen
1584,10025482,sick sick sick,krank krank krank krank
1585,10022437,ca n't sleep,kann nicht schlafen
1586,10048010,withdrawals,Rückzüge
1587,10022437,really like to get some sleep,wirklich gerne etwas schlafen
1588,10022437,ca n't go to sleep,kann nicht einschlafen
1589,10037844,rash,vorschnell
1590,10016338,jitters,Bammel
1591,10016256,fatigue,Müdigkeit
1592,10010071,coma,Koma
1593,10019211,headaches,Kopfschmerzen
1594,10022437,no sleep,kein Schlaf
1595,10048010,withdrawal,Rückzug
1596,10022437,cant sleep fuck,kann nicht schlafen ficken
1597,10047899,weight gain,Gewichtszunahme
1598,10040984,made this sleeping thing so much worse,machte diese Schlafsache so viel schlimmer
1599,10020466,increases hunger,erhöht den Hunger
1600,10013911,taste,Geschmack
1601,10020937,numb,gefühllos
1602,10022437,hours a sleep a night,Stunden pro Schlaf pro Nacht
1603,10022437,no sleeping or eating,kein Schlafen oder Essen
1604,10030180,esophagus pain,Ösophagusschmerzen
1605,10050584,bruises,blaue Flecken
1606,10020466,hungry,hungrig
1607,10020466,hungry,hungrig
1608,10022437,have n't been able to eat or sleep well,"nicht in der Lage waren, gut zu essen oder zu schlafen"
1609,10024796,movin my lips,meine Lippen bewegen
1610,10003988,two inches of my spine hurts like hell,zwei Zentimeter meiner Wirbelsäule tun höllisch weh
1611,10048010,withdrawal,Rückzug
1612,10020937,cant feel feet,Füße nicht spüren
1613,10016322,zombified,zombifiziert
1614,10025482,sick,krank
1615,10011469,cried bc the walls,rief bc die Mauern
1616,10022437,have n't slept,nicht geschlafen haben
1617,10013573,dizzy,schwindlig
1618,10022437,does guarantee no sleep,garantiert keinen Schlaf
1619,10019075,saw a lady,sah eine Dame
1620,10025482,sick,krank
1621,10044565,shaky,wackelig
1622,10029412,nightmares,Alpträume
1623,10003239,knee pain,Knieschmerzen
1624,10020765,sleepin,sleepin
1625,10024419,killed my sex drive,meinen Sexualtrieb getötet
1626,10013573,dizzy,schwindlig
1627,10044565,shaky,wackelig
1628,10045178,tunnel vision,Tunnelblick
1629,10041466,losing my ability to speak english,"meine Fähigkeit, Englisch zu sprechen, zu verlieren"
1630,10016256,tired,müde
1631,10067484,reaction,Reaktion
1632,10047340,vertigo,Schwindelgefühl
1633,10020765,sleep,schlafen
1634,10028813,nauseous,Übelkeit
1635,10048010,withdrawaling,Rückzug
1636,10041349,all i wanna do is sleep,Ich will nur schlafen.
1637,10039906,seizures,Beschlagnahmen
1638,10028813,nausea,Übelkeit
1639,10033371,lung burning,Verbrennung der Lunge
1640,10016322,zombie,Zombie
1641,10028521,pupils are ginormous,Schüler sind gigantisch
1642,10048010,withdrawal,Rückzug
1643,10040477,sexual dysfunction,sexuelle Funktionsstörung
1644,10022437,no sleep,kein Schlaf
1645,10001488,violent,gewalttätig
1646,10016322,zombie,Zombie
1647,10022437,did n't sleep for 48 hours,schlief 48 Stunden lang nicht
1648,10013573,dizzy,schwindlig
1649,10015535,feel amazinggg,erstaunt sein
1650,10047899,fat,fett
1651,10000125,lucid dreaming,Klares Träumen
1652,10016256,tired,müde
1653,10020751,allergic,Allergiker
1654,10022437,ca n't sleep,kann nicht schlafen
1655,10013781,mouth dry,Mundtrockenheit
1656,10041349,drowsy,schläfrig
1657,10028347,twitchy,nervös
1658,10019303,increases my heart rate,erhöht meine Herzfrequenz
1659,10002855,anxious,ängstlich
1660,10022437,two hrs of sleep,zwei Stunden Schlaf
1661,10048010,withdrawal,Rückzug
1662,10028813,nauseated,angewidert
1663,10000125,cool dreams,kühle Träume
1664,10022437,dying of sleep deprivation woo,Sterben durch Schlafentzug woo
1665,10013573,dizziness,Schwindelgefühl
1666,10041349,brain fog,Hirnnebel
1667,10021654,eat,essen
1668,10029898,ocd,ocd
1669,10022437,needs sleep when,"braucht Schlaf, wenn"
1670,10025482,sick,krank
1671,10016256,tired,müde
1672,10019063,crazy hallucinations,verrückte Halluzinationen
1673,10012110,make you have to poo,machen Sie kacken müssen
1674,10058920,restless legs,unruhige Beine
1675,10012378,depressed,deprimiert
1676,10048010,withdrawals,Rückzüge
1677,10012735,diarrhoea,Durchfall
1678,10000125,crazy dreams,verrückte Träume
1679,10048010,withdrawals,Rückzüge
1680,10016759,dulls my emotional response,dämpft meine emotionale Reaktion
1681,10040984,fw my sleeping patterns,fw meine Schlafgewohnheiten
1682,10000125,warped vanlafaxine dreams,verzerrte Vanlafaxin-Träume
1683,10025482,sick,krank
1684,10016322,zombie,Zombie
1685,10044565,shaking,Schütteln
1686,10003239,knee ache,Knieschmerzen
1687,10047899,weight gain,Gewichtszunahme
1688,10050014,knocks me on my ass,klopft mir auf den Hintern
1689,10016322,zombie,Zombie
1690,10013496,distracted,abgelenkt
1691,10033371,pain,Schmerz
1692,10000125,dreams,Träume
1693,10028836,neck ache,Nackenschmerzen
1694,10022437,not tired,nicht müde
1695,10038435,kidney fail,Nierenversagen
1696,10022437,ca n't sleep,kann nicht schlafen
1697,10048010,withdrawals,Rückzüge
1698,10028334,cramping,Verkrampfung
1699,10014551,emotional,emotional
1700,10061428,never ate,nie gegessen
1701,10022437,haven't slept much,haben nicht viel geschlafen
1702,10047895,lost weight,Gewicht verloren
1703,10003239,knee pain,Knieschmerzen
1704,10016256,tired,müde
1705,10037211,hyper,hyper
1706,10037087,itching like,Juckreiz wie
1707,10022437,stay up,oben bleiben
1708,10061428,have n't eaten anything at all today,haben heute überhaupt nichts gegessen
1709,10011469,cried like crazy,weinte wie verrückt
1710,10020651,wired,verdrahtet
1711,10013573,light headed,leichtsinnig
1712,10061428,when i 'm off of it i stayyy hungry,"Wenn ich davon loskomme, bleibe ich hungrig"
1713,10000125,weird ass dreams,Seltsame Eselsträume
1714,10047899,fat,fett
1715,10043087,hasnt been working as well lately,hat in letzter Zeit nicht so gut funktioniert
1716,10033371,pain,Schmerz
1717,10020751,allergic reaction,allergische Reaktion
1718,10039906,breakout seizures,Ausbruch-Beschlagnahmen
1719,10016256,tired,müde
1720,10022437,a good idea ... what is sleep,eine gute Idee ... was ist Schlaf
1721,10019211,headache,Kopfschmerzen
1722,10028813,nausea,Übelkeit
1723,10048232,yawning,gähnend
1724,10000125,vivid dreams,lebendige Träume
1725,10002855,anxious,ängstlich
1726,10039897,felt constantly doped up,fühlte sich ständig zugedröhnt
1727,10000125,making my dreams trippy,meine Träume trippig machen
1728,10027951,mood swings come out of,Stimmungsschwankungen kommen aus
1729,10020765,sleep is a,Schlaf ist ein
1730,10047899,fatter,fetter
1731,10016322,numb emotionally,emotional gefühllos
1732,10020765,sleeping,schlafend
1733,10048010,withdrawals,Rückzüge
1734,10022437,n't need a place to sleep,Sie brauchen keinen Schlafplatz
1735,10028347,twitchy,nervös
1736,10028813,nausea,Übelkeit
1737,10022437,have n't slept,nicht geschlafen haben
1738,10016322,zombie,Zombie
1739,10028813,nauseous,Übelkeit
1740,10022437,hard for me to sleep,schwer für mich zu schlafen
1741,10000125,dreamin,träumen
1742,10000125,another unsettling dream,ein weiterer beunruhigender Traum
1743,10022437,sleep deprived when,"Schlafentzug, wenn"
1744,10002368,rage,Wut
1745,10016256,tired,müde
1746,10019211,headaches,Kopfschmerzen
1747,10010305,confusion,Verwirrung
1748,10013946,heartburn,Sodbrennen
1749,10041349,drowsy,schläfrig
1750,10016256,tired,müde
1751,10047895,lose my weight,mein Gewicht verlieren
1752,10022437,have n't slept... in 4 days,seit 4 Tagen nicht geschlafen haben...
1753,10012378,depressed,deprimiert
1754,10003988,back ache,Rückenschmerzen
1755,10013457,dissociation,Dissoziation
1756,10048010,withdrawl symptoms,Entzugserscheinungen
1757,10027951,mood swings,Stimmungsschwankungen
1758,10025482,sick,krank
1759,10048010,withdrawal,Rückzug
1760,10011469,crying,weinend
1761,10041349,sleepy,schläfrig
1762,10016322,zombie,Zombie
1763,10010071,coma,Koma
1764,10061428,making everything so hard to eat,alles so schwer zu essen machen
1765,10002855,anxiety,Angst
1766,10022437,insomnia,Schlaflosigkeit
1767,10048010,withdrawal,Rückzug
1768,10048010,withdrawals,Rückzüge
1769,10023379,ketoacidosis,Ketoazidose
1770,10012374,sad,traurig
1771,10037211,hyper,hyper
1772,10016322,zombie,Zombie
1773,10067484,reaction,Reaktion
1774,10037660,fever,Fieber
1775,10039906,seizures,Beschlagnahmen
1776,10034721,didn't sleep for a week or eat or be nice,"eine Woche lang nicht geschlafen, nicht gegessen und nicht nett gewesen ist"
1777,10025482,sick,krank
1778,10041349,groggy,groggy
1779,10013709,is not helping,ist nicht hilfreich
